CLID	CLID	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12
CLID	CLID	Melanoma_Scorr_Immune_Cell.2015_PMID.26091043	Melanoma_Scorr_Immune_Cell.2015_PMID.26091043	Melanoma_Scorr_Immune_Cell.2015_PMID.26091043	Melanoma_Scorr_Immune_Cell.2015_PMID.26091043	Melanoma_Scorr_Keratin_Cell.2015_PMID.26091043	Melanoma_Scorr_Keratin_Cell.2015_PMID.26091043	Melanoma_Scorr_Keratin_Cell.2015_PMID.26091043	Melanoma_Scorr_Keratin_Cell.2015_PMID.26091043	Melanoma_Scorr_MITF.low_Cell.2015_PMID.26091043	Melanoma_Scorr_MITF.low_Cell.2015_PMID.26091043	Melanoma_Scorr_MITF.low_Cell.2015_PMID.26091043	Melanoma_Scorr_MITF.low_Cell.2015_PMID.26091043
1512	CTSH|1512	1.06237307	1.06237307	1.06237307	1.06237307	1.06237307	1.06237307	1.06237307	1.06237307	0.69951099	0.69951099	0.69951099	0.69951099
1515	CTSL2|1515	-0.553462403	-0.553462403	-0.553462403	-0.553462403	-0.195994602	-0.195994602	-0.195994602	-0.195994602	-0.553462403	-0.553462403	-0.553462403	-0.553462403
1520	CTSS|1520	1.276464494	1.276464494	1.276464494	1.276464494	0.91521367	0.91521367	0.91521367	0.91521367	0.91521367	0.91521367	0.91521367	0.91521367
1521	CTSW|1521	0.158609562	0.158609562	0.158609562	0.158609562	-0.351836847	-0.351836847	-0.351836847	-0.351836847	-0.351836847	-0.351836847	-0.351836847	-0.351836847
1536	CYBB|1536	0.959706183	0.959706183	0.959706183	0.959706183	0.509162002	0.509162002	0.509162002	0.509162002	0.509162002	0.509162002	0.509162002	0.509162002
1540	CYLD|1540	0.621935773	0.621935773	0.621935773	0.621935773	0.446787862	0.446787862	0.446787862	0.446787862	0.621935773	0.621935773	0.621935773	0.621935773
1545	CYP1B1|1545	0.001258994	0.001258994	0.001258994	0.001258994	-0.324854094	-0.324854094	-0.324854094	-0.324854094	0.001258994	0.001258994	0.001258994	0.001258994
1612	DAPK1|1612	0.758291969	0.758291969	0.758291969	0.758291969	0.758291969	0.758291969	0.758291969	0.758291969	0.43471038	0.43471038	0.43471038	0.43471038
1613	DAPK3|1613	0.700757944	0.700757944	0.700757944	0.700757944	0.82556605	0.82556605	0.82556605	0.82556605	0.700757944	0.700757944	0.700757944	0.700757944
1672	DEFB1|1672	-1.816715842	-1.816715842	-1.816715842	-1.816715842	-1.150978451	-1.150978451	-1.150978451	-1.150978451	-1.816715842	-1.816715842	-1.816715842	-1.816715842
1731	SEPT1|1731	0.298353076	0.298353076	0.298353076	0.298353076	-0.166419032	-0.166419032	-0.166419032	-0.166419032	-0.166419032	-0.166419032	-0.166419032	-0.166419032
1742	DLG4|1742	0.123516536	0.123516536	0.123516536	0.123516536	0.123516536	0.123516536	0.123516536	0.123516536	0.428397746	0.428397746	0.428397746	0.428397746
1745	DLX1|1745	-0.48345998	-0.48345998	-0.48345998	-0.48345998	-0.48345998	-0.48345998	-0.48345998	-0.48345998	0.201739841	0.201739841	0.201739841	0.201739841
1746	DLX2|1746	-1.224919258	-1.224919258	-1.224919258	-1.224919258	-1.224919258	-1.224919258	-1.224919258	-1.224919258	-0.485084999	-0.485084999	-0.485084999	-0.485084999
1747	DLX3|1747	-1.513283491	-1.513283491	-1.513283491	-1.513283491	-0.992773229	-0.992773229	-0.992773229	-0.992773229	-1.513283491	-1.513283491	-1.513283491	-1.513283491
1770	DNAH9|1770	-0.9887737	-0.9887737	-0.9887737	-0.9887737	-0.9887737	-0.9887737	-0.9887737	-0.9887737	-0.146428132	-0.146428132	-0.146428132	-0.146428132
1776	DNASE1L3|1776	-1.197953917	-1.197953917	-1.197953917	-1.197953917	-1.197953917	-1.197953917	-1.197953917	-1.197953917	-1.823737401	-1.823737401	-1.823737401	-1.823737401
1794	DOCK2|1794	0.720874837	0.720874837	0.720874837	0.720874837	0.261992596	0.261992596	0.261992596	0.261992596	0.261992596	0.261992596	0.261992596	0.261992596
1806	DPYD|1806	0.051966217	0.051966217	0.051966217	0.051966217	-0.330185844	-0.330185844	-0.330185844	-0.330185844	0.051966217	0.051966217	0.051966217	0.051966217
1825	DSC3|1825	-1.264054304	-1.264054304	-1.264054304	-1.264054304	-0.343931391	-0.343931391	-0.343931391	-0.343931391	-1.264054304	-1.264054304	-1.264054304	-1.264054304
1836	SLC26A2|1836	0.855928995	0.855928995	0.855928995	0.855928995	0.855928995	0.855928995	0.855928995	0.855928995	1.189761645	1.189761645	1.189761645	1.189761645
1845	DUSP3|1845	1.117855401	1.117855401	1.117855401	1.117855401	1.117855401	1.117855401	1.117855401	1.117855401	0.914032661	0.914032661	0.914032661	0.914032661
1880	GPR183|1880	-0.341703833	-0.341703833	-0.341703833	-0.341703833	-0.681590404	-0.681590404	-0.681590404	-0.681590404	-0.341703833	-0.341703833	-0.341703833	-0.341703833
1902	LPAR1|1902	-0.290019347	-0.290019347	-0.290019347	-0.290019347	-0.652730351	-0.652730351	-0.652730351	-0.652730351	-0.290019347	-0.290019347	-0.290019347	-0.290019347
1944	EFNA3|1944	-0.389547967	-0.389547967	-0.389547967	-0.389547967	-0.083064713	-0.083064713	-0.083064713	-0.083064713	-0.389547967	-0.389547967	-0.389547967	-0.389547967
1999	ELF3|1999	-1.522668237	-1.522668237	-1.522668237	-1.522668237	-1.043728642	-1.043728642	-1.043728642	-1.043728642	-1.522668237	-1.522668237	-1.522668237	-1.522668237
2015	EMR1|2015	-1.212617161	-1.212617161	-1.212617161	-1.212617161	-1.569405121	-1.569405121	-1.569405121	-1.569405121	-1.212617161	-1.212617161	-1.212617161	-1.212617161
2021	ENDOG|2021	-0.091791766	-0.091791766	-0.091791766	-0.091791766	0.105689808	0.105689808	0.105689808	0.105689808	-0.091791766	-0.091791766	-0.091791766	-0.091791766
2037	EPB41L2|2037	0.804643793	0.804643793	0.804643793	0.804643793	0.599922673	0.599922673	0.599922673	0.599922673	0.804643793	0.804643793	0.804643793	0.804643793
2041	EPHA1|2041	-1.194577503	-1.194577503	-1.194577503	-1.194577503	-1.194577503	-1.194577503	-1.194577503	-1.194577503	-1.868335256	-1.868335256	-1.868335256	-1.868335256
2042	EPHA3|2042	-0.357206601	-0.357206601	-0.357206601	-0.357206601	-0.357206601	-0.357206601	-0.357206601	-0.357206601	0.274501699	0.274501699	0.274501699	0.274501699
2049	EPHB3|2049	0.237675304	0.237675304	0.237675304	0.237675304	0.237675304	0.237675304	0.237675304	0.237675304	0.749613218	0.749613218	0.749613218	0.749613218
2123	EVI2A|2123	-0.031148318	-0.031148318	-0.031148318	-0.031148318	-0.330479654	-0.330479654	-0.330479654	-0.330479654	-0.031148318	-0.031148318	-0.031148318	-0.031148318
2124	EVI2B|2124	0.604428259	0.604428259	0.604428259	0.604428259	0.172957141	0.172957141	0.172957141	0.172957141	0.172957141	0.172957141	0.172957141	0.172957141
2125	EVPL|2125	-1.104225941	-1.104225941	-1.104225941	-1.104225941	-0.358215483	-0.358215483	-0.358215483	-0.358215483	-1.104225941	-1.104225941	-1.104225941	-1.104225941
2185	PTK2B|2185	0.647821726	0.647821726	0.647821726	0.647821726	0.388216597	0.388216597	0.388216597	0.388216597	0.388216597	0.388216597	0.388216597	0.388216597
2196	FAT2|2196	-0.564929477	-0.564929477	-0.564929477	-0.564929477	-0.016372971	-0.016372971	-0.016372971	-0.016372971	-0.564929477	-0.564929477	-0.564929477	-0.564929477
2208	FCER2|2208	-0.711734099	-0.711734099	-0.711734099	-0.711734099	-1.432502742	-1.432502742	-1.432502742	-1.432502742	-1.432502742	-1.432502742	-1.432502742	-1.432502742
2209	FCGR1A|2209	-0.323935663	-0.323935663	-0.323935663	-0.323935663	-0.638710475	-0.638710475	-0.638710475	-0.638710475	-0.323935663	-0.323935663	-0.323935663	-0.323935663
2210	FCGR1B|2210	-0.3500701	-0.3500701	-0.3500701	-0.3500701	-0.648351493	-0.648351493	-0.648351493	-0.648351493	-0.3500701	-0.3500701	-0.3500701	-0.3500701
2212	FCGR2A|2212	0.829936346	0.829936346	0.829936346	0.829936346	0.596439665	0.596439665	0.596439665	0.596439665	0.829936346	0.829936346	0.829936346	0.829936346
2214	FCGR3A|2214	1.08179649	1.08179649	1.08179649	1.08179649	0.684686413	0.684686413	0.684686413	0.684686413	0.684686413	0.684686413	0.684686413	0.684686413
2239	GPC4|2239	-0.065189998	-0.065189998	-0.065189998	-0.065189998	-0.065189998	-0.065189998	-0.065189998	-0.065189998	0.62597612	0.62597612	0.62597612	0.62597612
2247	FGF2|2247	-0.207779647	-0.207779647	-0.207779647	-0.207779647	-0.207779647	-0.207779647	-0.207779647	-0.207779647	0.296080644	0.296080644	0.296080644	0.296080644
2252	FGF7|2252	-0.487634009	-0.487634009	-0.487634009	-0.487634009	-0.82405849	-0.82405849	-0.82405849	-0.82405849	-0.487634009	-0.487634009	-0.487634009	-0.487634009
2261	FGFR3|2261	-0.84041474	-0.84041474	-0.84041474	-0.84041474	-0.304929768	-0.304929768	-0.304929768	-0.304929768	-0.84041474	-0.84041474	-0.84041474	-0.84041474
2273	FHL1|2273	0.181230521	0.181230521	0.181230521	0.181230521	0.181230521	0.181230521	0.181230521	0.181230521	0.550557849	0.550557849	0.550557849	0.550557849
2289	FKBP5|2289	0.624754273	0.624754273	0.624754273	0.624754273	0.335199099	0.335199099	0.335199099	0.335199099	0.624754273	0.624754273	0.624754273	0.624754273
2313	FLI1|2313	0.378100051	0.378100051	0.378100051	0.378100051	0.093519417	0.093519417	0.093519417	0.093519417	0.093519417	0.093519417	0.093519417	0.093519417
2315	MLANA|2315	1.26295959	1.26295959	1.26295959	1.26295959	1.26295959	1.26295959	1.26295959	1.26295959	0.080499	0.080499	0.080499	0.080499
2321	FLT1|2321	0.427347486	0.427347486	0.427347486	0.427347486	0.427347486	0.427347486	0.427347486	0.427347486	0.671421576	0.671421576	0.671421576	0.671421576
2322	FLT3|2322	-0.941594687	-0.941594687	-0.941594687	-0.941594687	-1.46611711	-1.46611711	-1.46611711	-1.46611711	-1.46611711	-1.46611711	-1.46611711	-1.46611711
2346	FOLH1|2346	-0.591230433	-0.591230433	-0.591230433	-0.591230433	-0.591230433	-0.591230433	-0.591230433	-0.591230433	0.00638077	0.00638077	0.00638077	0.00638077
2359	FPR3|2359	0.132872667	0.132872667	0.132872667	0.132872667	-0.175313855	-0.175313855	-0.175313855	-0.175313855	0.132872667	0.132872667	0.132872667	0.132872667
2495	FTH1|2495	2.19682956	2.19682956	2.19682956	2.19682956	2.19682956	2.19682956	2.19682956	2.19682956	1.981822101	1.981822101	1.981822101	1.981822101
2498	FTHL3|2498	0.324377987	0.324377987	0.324377987	0.324377987	0.324377987	0.324377987	0.324377987	0.324377987	0.097726021	0.097726021	0.097726021	0.097726021
2524	FUT2|2524	-1.172010964	-1.172010964	-1.172010964	-1.172010964	-0.880908011	-0.880908011	-0.880908011	-0.880908011	-1.172010964	-1.172010964	-1.172010964	-1.172010964
2529	FUT7|2529	-1.212339107	-1.212339107	-1.212339107	-1.212339107	-1.212339107	-1.212339107	-1.212339107	-1.212339107	-1.682581823	-1.682581823	-1.682581823	-1.682581823
2533	FYB|2533	0.776668753	0.776668753	0.776668753	0.776668753	0.375634291	0.375634291	0.375634291	0.375634291	0.375634291	0.375634291	0.375634291	0.375634291
2596	GAP43|2596	-1.298254383	-1.298254383	-1.298254383	-1.298254383	-1.298254383	-1.298254383	-1.298254383	-1.298254383	-0.294751533	-0.294751533	-0.294751533	-0.294751533
2625	GATA3|2625	-0.667241672	-0.667241672	-0.667241672	-0.667241672	-0.667241672	-0.667241672	-0.667241672	-0.667241672	-1.169001869	-1.169001869	-1.169001869	-1.169001869
2633	GBP1|2633	1.145380873	1.145380873	1.145380873	1.145380873	0.663100138	0.663100138	0.663100138	0.663100138	0.663100138	0.663100138	0.663100138	0.663100138
2634	GBP2|2634	0.834235246	0.834235246	0.834235246	0.834235246	0.536067922	0.536067922	0.536067922	0.536067922	0.834235246	0.834235246	0.834235246	0.834235246
2643	GCH1|2643	0.213088823	0.213088823	0.213088823	0.213088823	-0.133927875	-0.133927875	-0.133927875	-0.133927875	-0.133927875	-0.133927875	-0.133927875	-0.133927875
2650	GCNT1|2650	-0.243897037	-0.243897037	-0.243897037	-0.243897037	-0.625254469	-0.625254469	-0.625254469	-0.625254469	-0.243897037	-0.243897037	-0.243897037	-0.243897037
2651	GCNT2|2651	0.484033969	0.484033969	0.484033969	0.484033969	0.484033969	0.484033969	0.484033969	0.484033969	0.004841942	0.004841942	0.004841942	0.004841942
2668	GDNF|2668	-1.355101256	-1.355101256	-1.355101256	-1.355101256	-1.355101256	-1.355101256	-1.355101256	-1.355101256	-0.631391015	-0.631391015	-0.631391015	-0.631391015
2681	GGTA1|2681	-0.366285947	-0.366285947	-0.366285947	-0.366285947	-0.654568104	-0.654568104	-0.654568104	-0.654568104	-0.366285947	-0.366285947	-0.366285947	-0.366285947
2707	GJB3|2707	-1.500148208	-1.500148208	-1.500148208	-1.500148208	-0.871150782	-0.871150782	-0.871150782	-0.871150782	-1.500148208	-1.500148208	-1.500148208	-1.500148208
2709	GJB5|2709	-1.808570476	-1.808570476	-1.808570476	-1.808570476	-1.136619589	-1.136619589	-1.136619589	-1.136619589	-1.808570476	-1.808570476	-1.808570476	-1.808570476
2760	GM2A|2760	1.236295992	1.236295992	1.236295992	1.236295992	1.236295992	1.236295992	1.236295992	1.236295992	0.959234256	0.959234256	0.959234256	0.959234256
2766	GMPR|2766	0.665982448	0.665982448	0.665982448	0.665982448	0.665982448	0.665982448	0.665982448	0.665982448	-0.058639832	-0.058639832	-0.058639832	-0.058639832
2774	GNAL|2774	-0.56540409	-0.56540409	-0.56540409	-0.56540409	-0.052058574	-0.052058574	-0.052058574	-0.052058574	-0.56540409	-0.56540409	-0.56540409	-0.56540409
2793	GNGT2|2793	-0.647695657	-0.647695657	-0.647695657	-0.647695657	-1.03256685	-1.03256685	-1.03256685	-1.03256685	-1.03256685	-1.03256685	-1.03256685	-1.03256685
2810	SFN|2810	-0.930613135	-0.930613135	-0.930613135	-0.930613135	0.105165858	0.105165858	0.105165858	0.105165858	-0.930613135	-0.930613135	-0.930613135	-0.930613135
2829	XCR1|2829	-1.427689198	-1.427689198	-1.427689198	-1.427689198	-1.800741563	-1.800741563	-1.800741563	-1.800741563	-1.800741563	-1.800741563	-1.800741563	-1.800741563
2833	CXCR3|2833	0.111379361	0.111379361	0.111379361	0.111379361	-0.476595308	-0.476595308	-0.476595308	-0.476595308	-0.476595308	-0.476595308	-0.476595308	-0.476595308
2841	GPR18|2841	-0.55177906	-0.55177906	-0.55177906	-0.55177906	-1.074858042	-1.074858042	-1.074858042	-1.074858042	-1.074858042	-1.074858042	-1.074858042	-1.074858042
2846	LPAR4|2846	-1.7742256	-1.7742256	-1.7742256	-1.7742256	-1.7742256	-1.7742256	-1.7742256	-1.7742256	-1.135585867	-1.135585867	-1.135585867	-1.135585867
2857	GPR34|2857	-0.525937837	-0.525937837	-0.525937837	-0.525937837	-0.878341836	-0.878341836	-0.878341836	-0.878341836	-0.525937837	-0.525937837	-0.525937837	-0.525937837
2877	GPX2|2877	-1.883196578	-1.883196578	-1.883196578	-1.883196578	-1.265644096	-1.265644096	-1.265644096	-1.265644096	-1.883196578	-1.883196578	-1.883196578	-1.883196578
2886	GRB7|2886	-1.773475666	-1.773475666	-1.773475666	-1.773475666	-1.380584155	-1.380584155	-1.380584155	-1.380584155	-1.773475666	-1.773475666	-1.773475666	-1.773475666
2889	RAPGEF1|2889	1.10044169	1.10044169	1.10044169	1.10044169	1.10044169	1.10044169	1.10044169	1.10044169	0.911925322	0.911925322	0.911925322	0.911925322
2893	GRIA4|2893	-1.704018124	-1.704018124	-1.704018124	-1.704018124	-1.704018124	-1.704018124	-1.704018124	-1.704018124	-1.093008758	-1.093008758	-1.093008758	-1.093008758
2997	GYS1|2997	0.947030292	0.947030292	0.947030292	0.947030292	1.096223899	1.096223899	1.096223899	1.096223899	0.947030292	0.947030292	0.947030292	0.947030292
2999	GZMH|2999	-0.232562445	-0.232562445	-0.232562445	-0.232562445	-0.763817259	-0.763817259	-0.763817259	-0.763817259	-0.763817259	-0.763817259	-0.763817259	-0.763817259
3001	GZMA|3001	0.174543663	0.174543663	0.174543663	0.174543663	-0.398021663	-0.398021663	-0.398021663	-0.398021663	-0.398021663	-0.398021663	-0.398021663	-0.398021663
3002	GZMB|3002	0.139502104	0.139502104	0.139502104	0.139502104	-0.414390523	-0.414390523	-0.414390523	-0.414390523	-0.414390523	-0.414390523	-0.414390523	-0.414390523
3003	GZMK|3003	0.245326783	0.245326783	0.245326783	0.245326783	-0.478927094	-0.478927094	-0.478927094	-0.478927094	-0.478927094	-0.478927094	-0.478927094	-0.478927094
3034	HAL|3034	-1.88517769	-1.88517769	-1.88517769	-1.88517769	-1.319994849	-1.319994849	-1.319994849	-1.319994849	-1.88517769	-1.88517769	-1.88517769	-1.88517769
3055	HCK|3055	0.520421051	0.520421051	0.520421051	0.520421051	0.171159938	0.171159938	0.171159938	0.171159938	0.171159938	0.171159938	0.171159938	0.171159938
3059	HCLS1|3059	0.917648134	0.917648134	0.917648134	0.917648134	0.517969248	0.517969248	0.517969248	0.517969248	0.517969248	0.517969248	0.517969248	0.517969248
3071	NCKAP1L|3071	0.742627751	0.742627751	0.742627751	0.742627751	0.279462423	0.279462423	0.279462423	0.279462423	0.279462423	0.279462423	0.279462423	0.279462423
3075	CFH|3075	0.565896514	0.565896514	0.565896514	0.565896514	0.290145613	0.290145613	0.290145613	0.290145613	0.565896514	0.565896514	0.565896514	0.565896514
3082	HGF|3082	-0.907672179	-0.907672179	-0.907672179	-0.907672179	-1.285709686	-1.285709686	-1.285709686	-1.285709686	-0.907672179	-0.907672179	-0.907672179	-0.907672179
3101	HK3|3101	-0.335409676	-0.335409676	-0.335409676	-0.335409676	-0.639126813	-0.639126813	-0.639126813	-0.639126813	-0.335409676	-0.335409676	-0.335409676	-0.335409676
3105	HLA-A|3105	2.220238137	2.220238137	2.220238137	2.220238137	2.220238137	2.220238137	2.220238137	2.220238137	1.840569419	1.840569419	1.840569419	1.840569419
3109	HLA-DMB|3109	1.050387615	1.050387615	1.050387615	1.050387615	0.628795406	0.628795406	0.628795406	0.628795406	0.628795406	0.628795406	0.628795406	0.628795406
3111	HLA-DOA|3111	0.899160368	0.899160368	0.899160368	0.899160368	0.369957509	0.369957509	0.369957509	0.369957509	0.369957509	0.369957509	0.369957509	0.369957509
3112	HLA-DOB|3112	-0.16059513	-0.16059513	-0.16059513	-0.16059513	-0.765789509	-0.765789509	-0.765789509	-0.765789509	-0.765789509	-0.765789509	-0.765789509	-0.765789509
3113	HLA-DPA1|3113	1.798235511	1.798235511	1.798235511	1.798235511	1.348669781	1.348669781	1.348669781	1.348669781	1.348669781	1.348669781	1.348669781	1.348669781
3115	HLA-DPB1|3115	1.592111085	1.592111085	1.592111085	1.592111085	1.1855384	1.1855384	1.1855384	1.1855384	1.1855384	1.1855384	1.1855384	1.1855384
3116	HLA-DPB2|3116	-1.006165038	-1.006165038	-1.006165038	-1.006165038	-1.500822137	-1.500822137	-1.500822137	-1.500822137	-1.500822137	-1.500822137	-1.500822137	-1.500822137
3117	HLA-DQA1|3117	1.250677279	1.250677279	1.250677279	1.250677279	0.766343341	0.766343341	0.766343341	0.766343341	0.766343341	0.766343341	0.766343341	0.766343341
3118	HLA-DQA2|3118	0.634438064	0.634438064	0.634438064	0.634438064	0.107107982	0.107107982	0.107107982	0.107107982	0.107107982	0.107107982	0.107107982	0.107107982
3120	HLA-DQB2|3120	-0.425980612	-0.425980612	-0.425980612	-0.425980612	-0.425980612	-0.425980612	-0.425980612	-0.425980612	-1.019285585	-1.019285585	-1.019285585	-1.019285585
3122	HLA-DRA|3122	2.122910992	2.122910992	2.122910992	2.122910992	1.639597073	1.639597073	1.639597073	1.639597073	1.639597073	1.639597073	1.639597073	1.639597073
3133	HLA-E|3133	1.982777816	1.982777816	1.982777816	1.982777816	1.746313039	1.746313039	1.746313039	1.746313039	1.746313039	1.746313039	1.746313039	1.746313039
3134	HLA-F|3134	1.268796958	1.268796958	1.268796958	1.268796958	0.932498936	0.932498936	0.932498936	0.932498936	0.932498936	0.932498936	0.932498936	0.932498936
3135	HLA-G|3135	-0.189749851	-0.189749851	-0.189749851	-0.189749851	-0.189749851	-0.189749851	-0.189749851	-0.189749851	-0.748550851	-0.748550851	-0.748550851	-0.748550851
3136	HLA-H|3136	1.156165613	1.156165613	1.156165613	1.156165613	1.156165613	1.156165613	1.156165613	1.156165613	0.756685795	0.756685795	0.756685795	0.756685795
3163	HMOX2|3163	0.785174297	0.785174297	0.785174297	0.785174297	0.920433763	0.920433763	0.920433763	0.920433763	0.785174297	0.785174297	0.785174297	0.785174297
3200	HOXA3|3200	-0.503738482	-0.503738482	-0.503738482	-0.503738482	-0.503738482	-0.503738482	-0.503738482	-0.503738482	-0.022925352	-0.022925352	-0.022925352	-0.022925352
3236	HOXD10|3236	-1.324361542	-1.324361542	-1.324361542	-1.324361542	-1.324361542	-1.324361542	-1.324361542	-1.324361542	-0.849905586	-0.849905586	-0.849905586	-0.849905586
3237	HOXD11|3237	-1.719702238	-1.719702238	-1.719702238	-1.719702238	-1.719702238	-1.719702238	-1.719702238	-1.719702238	-1.115337994	-1.115337994	-1.115337994	-1.115337994
3239	HOXD13|3239	-0.382140645	-0.382140645	-0.382140645	-0.382140645	-0.382140645	-0.382140645	-0.382140645	-0.382140645	0.353757454	0.353757454	0.353757454	0.353757454
3257	HPS1|3257	1.003946435	1.003946435	1.003946435	1.003946435	1.003946435	1.003946435	1.003946435	1.003946435	0.792393939	0.792393939	0.792393939	0.792393939
3290	HSD11B1|3290	-0.482492523	-0.482492523	-0.482492523	-0.482492523	-0.937485125	-0.937485125	-0.937485125	-0.937485125	-0.937485125	-0.937485125	-0.937485125	-0.937485125
3385	ICAM3|3385	0.373118774	0.373118774	0.373118774	0.373118774	0.373118774	0.373118774	0.373118774	0.373118774	0.147283562	0.147283562	0.147283562	0.147283562
3394	IRF8|3394	0.560085345	0.560085345	0.560085345	0.560085345	0.050612184	0.050612184	0.050612184	0.050612184	0.050612184	0.050612184	0.050612184	0.050612184
3426	CFI|3426	0.175495824	0.175495824	0.175495824	0.175495824	-0.206961923	-0.206961923	-0.206961923	-0.206961923	0.175495824	0.175495824	0.175495824	0.175495824
3455	IFNAR2|3455	0.415534339	0.415534339	0.415534339	0.415534339	0.280045116	0.280045116	0.280045116	0.280045116	0.415534339	0.415534339	0.415534339	0.415534339
3458	IFNG|3458	-0.829740575	-0.829740575	-0.829740575	-0.829740575	-1.440859857	-1.440859857	-1.440859857	-1.440859857	-1.440859857	-1.440859857	-1.440859857	-1.440859857
3485	IGFBP2|3485	0.727812911	0.727812911	0.727812911	0.727812911	0.727812911	0.727812911	0.727812911	0.727812911	1.283733296	1.283733296	1.283733296	1.283733296
3486	IGFBP3|3486	1.13202587	1.13202587	1.13202587	1.13202587	1.13202587	1.13202587	1.13202587	1.13202587	1.699379553	1.699379553	1.699379553	1.699379553
3512	IGJ|3512	1.069374546	1.069374546	1.069374546	1.069374546	0.173118419	0.173118419	0.173118419	0.173118419	0.173118419	0.173118419	0.173118419	0.173118419
3559	IL2RA|3559	-0.230116912	-0.230116912	-0.230116912	-0.230116912	-0.666390409	-0.666390409	-0.666390409	-0.666390409	-0.666390409	-0.666390409	-0.666390409	-0.666390409
3560	IL2RB|3560	0.704796986	0.704796986	0.704796986	0.704796986	0.21464131	0.21464131	0.21464131	0.21464131	0.21464131	0.21464131	0.21464131	0.21464131
3561	IL2RG|3561	0.83965813	0.83965813	0.83965813	0.83965813	0.277264216	0.277264216	0.277264216	0.277264216	0.277264216	0.277264216	0.277264216	0.277264216
3575	IL7R|3575	-0.28540417	-0.28540417	-0.28540417	-0.28540417	-0.80905438	-0.80905438	-0.80905438	-0.80905438	-0.80905438	-0.80905438	-0.80905438	-0.80905438
3580	CXCR2P1|3580	-0.01227497	-0.01227497	-0.01227497	-0.01227497	-0.755279535	-0.755279535	-0.755279535	-0.755279535	-0.755279535	-0.755279535	-0.755279535	-0.755279535
3587	IL10RA|3587	0.794957112	0.794957112	0.794957112	0.794957112	0.35466243	0.35466243	0.35466243	0.35466243	0.35466243	0.35466243	0.35466243	0.35466243
3594	IL12RB1|3594	0.067172808	0.067172808	0.067172808	0.067172808	-0.435232182	-0.435232182	-0.435232182	-0.435232182	-0.435232182	-0.435232182	-0.435232182	-0.435232182
3598	IL13RA2|3598	-0.728776461	-0.728776461	-0.728776461	-0.728776461	-0.728776461	-0.728776461	-0.728776461	-0.728776461	0.256804844	0.256804844	0.256804844	0.256804844
3600	IL15|3600	-0.805600518	-0.805600518	-0.805600518	-0.805600518	-1.185498472	-1.185498472	-1.185498472	-1.185498472	-0.805600518	-0.805600518	-0.805600518	-0.805600518
3601	IL15RA|3601	-0.025768328	-0.025768328	-0.025768328	-0.025768328	-0.344936944	-0.344936944	-0.344936944	-0.344936944	-0.344936944	-0.344936944	-0.344936944	-0.344936944
3603	IL16|3603	0.676887954	0.676887954	0.676887954	0.676887954	0.676887954	0.676887954	0.676887954	0.676887954	0.26507492	0.26507492	0.26507492	0.26507492
3604	TNFRSF9|3604	-0.409470542	-0.409470542	-0.409470542	-0.409470542	-1.043471345	-1.043471345	-1.043471345	-1.043471345	-1.043471345	-1.043471345	-1.043471345	-1.043471345
3613	IMPA2|3613	0.215453274	0.215453274	0.215453274	0.215453274	0.464111525	0.464111525	0.464111525	0.464111525	0.215453274	0.215453274	0.215453274	0.215453274
3620	IDO1|3620	0.364460236	0.364460236	0.364460236	0.364460236	-0.324353788	-0.324353788	-0.324353788	-0.324353788	-0.324353788	-0.324353788	-0.324353788	-0.324353788
3627	CXCL10|3627	0.723588769	0.723588769	0.723588769	0.723588769	0.114461614	0.114461614	0.114461614	0.114461614	0.114461614	0.114461614	0.114461614	0.114461614
3635	INPP5D|3635	0.693933863	0.693933863	0.693933863	0.693933863	0.268025916	0.268025916	0.268025916	0.268025916	0.268025916	0.268025916	0.268025916	0.268025916
3656	IRAK2|3656	-0.420729679	-0.420729679	-0.420729679	-0.420729679	-0.644126009	-0.644126009	-0.644126009	-0.644126009	-0.420729679	-0.420729679	-0.420729679	-0.420729679
3659	IRF1|3659	1.081115742	1.081115742	1.081115742	1.081115742	0.668257187	0.668257187	0.668257187	0.668257187	0.668257187	0.668257187	0.668257187	0.668257187
3660	IRF2|3660	0.701701052	0.701701052	0.701701052	0.701701052	0.560207731	0.560207731	0.560207731	0.560207731	0.560207731	0.560207731	0.560207731	0.560207731
3662	IRF4|3662	0.818463781	0.818463781	0.818463781	0.818463781	0.818463781	0.818463781	0.818463781	0.818463781	0.03183946	0.03183946	0.03183946	0.03183946
3672	ITGA1|3672	0.308061834	0.308061834	0.308061834	0.308061834	0.044585892	0.044585892	0.044585892	0.044585892	0.308061834	0.308061834	0.308061834	0.308061834
3676	ITGA4|3676	0.238542729	0.238542729	0.238542729	0.238542729	-0.262715352	-0.262715352	-0.262715352	-0.262715352	0.238542729	0.238542729	0.238542729	0.238542729
